lap_time_sec,session_code,compound_key,tyre_life,lap_number_norm,stint,track_status_code,is_fresh_tyre,position,ambient_temp_c,wind_kph,fuel_load_kg,traffic_penalty_sec,track_length_km,track_corners,track_drs_zones,track_lap_count,fuel_sensitivity,fuel_burn_per_lap,tyre_stress,overtaking_risk,dirty_air_penalty,track_evolution,braking_harvest,traction_demand,high_speed_bias,straightline_demand,nominal_temp_c,team_one_lap_delta,team_race_pace_delta,team_tyre_management,team_energy_efficiency,team_drag_efficiency,team_traction,team_high_speed,team_dirty_air_resilience,team_reliability,team_development_trend
76.999,Q,soft,2.0,0.034482758620689655,1.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.27,0.23,0.8,0.75,0.75,0.72,0.77,0.73,0.8,0.08
106.845,Q,soft,3.0,0.05172413793103448,1.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.27,0.23,0.8,0.75,0.75,0.72,0.77,0.73,0.8,0.08
102.162,Q,soft,4.0,0.06896551724137931,1.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.27,0.23,0.8,0.75,0.75,0.72,0.77,0.73,0.8,0.08
76.729,Q,soft,5.0,0.08620689655172414,1.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.27,0.23,0.8,0.75,0.75,0.72,0.77,0.73,0.8,0.08
76.315,Q,soft,2.0,0.13793103448275862,2.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.27,0.23,0.8,0.75,0.75,0.72,0.77,0.73,0.8,0.08
76.995,Q,soft,5.0,0.1896551724137931,3.0,1.0,0.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.27,0.23,0.8,0.75,0.75,0.72,0.77,0.73,0.8,0.08
76.863,Q,soft,2.0,0.2413793103448276,4.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.27,0.23,0.8,0.75,0.75,0.72,0.77,0.73,0.8,0.08
76.771,Q,soft,2.0,0.06896551724137931,2.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.41,0.37,0.75,0.73,0.74,0.68,0.71,0.71,0.8,0.06
76.516,Q,soft,2.0,0.1206896551724138,3.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.41,0.37,0.75,0.73,0.74,0.68,0.71,0.71,0.8,0.06
77.52,Q,soft,5.0,0.1724137931034483,4.0,1.0,0.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.41,0.37,0.75,0.73,0.74,0.68,0.71,0.71,0.8,0.06
77.449,Q,medium,2.0,0.034482758620689655,1.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
76.766,Q,soft,2.0,0.08620689655172414,2.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
107.072,Q,soft,3.0,0.10344827586206896,2.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
104.462,Q,soft,4.0,0.1206896551724138,2.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
76.525,Q,soft,5.0,0.13793103448275862,2.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
76.925,Q,soft,2.0,0.034482758620689655,1.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.41,0.37,0.75,0.73,0.74,0.68,0.71,0.71,0.8,0.06
81.477,Q,soft,5.0,0.08620689655172414,2.0,1.0,0.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.41,0.37,0.75,0.73,0.74,0.68,0.71,0.71,0.8,0.06
76.579,Q,soft,2.0,0.13793103448275862,3.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.41,0.37,0.75,0.73,0.74,0.68,0.71,0.71,0.8,0.06
77.094,Q,soft,2.0,0.034482758620689655,1.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
77.517,Q,soft,2.0,0.034482758620689655,1.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.35,0.34,0.73,0.71,0.72,0.69,0.72,0.69,0.79,0.04
77.147,Q,soft,2.0,0.08620689655172414,2.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.35,0.34,0.73,0.71,0.72,0.69,0.72,0.69,0.79,0.04
77.686,Q,soft,2.0,0.13793103448275862,3.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.35,0.34,0.73,0.71,0.72,0.69,0.72,0.69,0.79,0.04
85.317,R,medium,8.0,0.7241379310344828,5.0,1.0,1.0,3.0,25.0,8.0,25.92,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
83.081,R,medium,9.0,0.7413793103448276,5.0,1.0,1.0,3.0,25.0,8.0,24.3,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
86.789,R,medium,10.0,0.7586206896551724,5.0,1.0,1.0,1.0,25.0,8.0,22.68,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
92.874,R,medium,11.0,0.7758620689655172,5.0,2.0,1.0,1.0,25.0,8.0,21.060000000000002,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
87.942,R,hard,9.0,0.7241379310344828,5.0,1.0,1.0,9.0,25.0,8.0,25.92,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.27,0.23,0.8,0.75,0.75,0.72,0.77,0.73,0.8,0.08
85.02,R,hard,10.0,0.7413793103448276,5.0,1.0,1.0,9.0,25.0,8.0,24.3,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.27,0.23,0.8,0.75,0.75,0.72,0.77,0.73,0.8,0.08
88.332,R,hard,11.0,0.7586206896551724,5.0,1.0,1.0,4.0,25.0,8.0,22.68,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.27,0.23,0.8,0.75,0.75,0.72,0.77,0.73,0.8,0.08
92.969,R,hard,12.0,0.7758620689655172,5.0,2.0,1.0,4.0,25.0,8.0,21.060000000000002,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.27,0.23,0.8,0.75,0.75,0.72,0.77,0.73,0.8,0.08
87.505,R,hard,9.0,0.7241379310344828,5.0,1.0,1.0,10.0,25.0,8.0,25.92,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
84.901,R,hard,10.0,0.7413793103448276,5.0,1.0,1.0,10.0,25.0,8.0,24.3,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
86.831,R,hard,9.0,0.7241379310344828,5.0,1.0,0.0,5.0,25.0,8.0,25.92,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
85.271,R,hard,10.0,0.7413793103448276,5.0,1.0,0.0,6.0,25.0,8.0,24.3,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
96.363,R,hard,11.0,0.7586206896551724,5.0,1.0,0.0,5.0,25.0,8.0,22.68,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
91.269,R,hard,12.0,0.7758620689655172,5.0,2.0,0.0,5.0,25.0,8.0,21.060000000000002,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
96.429,R,hard,13.0,0.7931034482758621,5.0,1.0,0.0,2.0,25.0,8.0,19.44,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
87.301,R,hard,10.0,0.7241379310344828,5.0,1.0,0.0,11.0,25.0,8.0,25.92,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.95,1.02,0.58,0.61,0.63,0.59,0.61,0.58,0.66,-0.03
85.538,R,hard,11.0,0.7413793103448276,5.0,1.0,0.0,11.0,25.0,8.0,24.3,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.95,1.02,0.58,0.61,0.63,0.59,0.61,0.58,0.66,-0.03
87.146,R,medium,9.0,0.7241379310344828,5.0,1.0,1.0,6.0,25.0,8.0,25.92,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
84.194,R,medium,10.0,0.7413793103448276,5.0,1.0,1.0,5.0,25.0,8.0,24.3,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
88.252,R,medium,11.0,0.7586206896551724,5.0,1.0,1.0,2.0,25.0,8.0,22.68,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.983,R,medium,12.0,0.7758620689655172,5.0,2.0,1.0,3.0,25.0,8.0,21.060000000000002,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
100.978,R,medium,13.0,0.7931034482758621,5.0,1.0,1.0,4.0,25.0,8.0,19.44,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
87.127,R,medium,9.0,0.7241379310344828,5.0,1.0,1.0,7.0,25.0,8.0,25.92,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
84.597,R,medium,10.0,0.7413793103448276,5.0,1.0,1.0,7.0,25.0,8.0,24.3,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
87.472,R,medium,9.0,0.7241379310344828,5.0,1.0,1.0,12.0,25.0,8.0,25.92,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.41,0.37,0.75,0.73,0.74,0.68,0.71,0.71,0.8,0.06
85.243,R,medium,10.0,0.7413793103448276,5.0,1.0,1.0,12.0,25.0,8.0,24.3,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.41,0.37,0.75,0.73,0.74,0.68,0.71,0.71,0.8,0.06
84.098,R,medium,9.0,0.7241379310344828,5.0,1.0,1.0,14.0,25.0,8.0,25.92,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
82.97,R,medium,10.0,0.7413793103448276,5.0,1.0,1.0,14.0,25.0,8.0,24.3,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
86.332,R,medium,11.0,0.7586206896551724,5.0,1.0,1.0,7.0,25.0,8.0,22.68,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
97.844,R,medium,12.0,0.7758620689655172,5.0,2.0,1.0,7.0,25.0,8.0,21.060000000000002,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
99.457,R,medium,13.0,0.7931034482758621,5.0,1.0,1.0,9.0,25.0,8.0,19.44,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
86.764,R,medium,3.0,0.7241379310344828,5.0,1.0,1.0,15.0,25.0,8.0,25.92,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.35,0.34,0.73,0.71,0.72,0.69,0.72,0.69,0.79,0.04
88.505,R,medium,4.0,0.7413793103448276,5.0,1.0,1.0,15.0,25.0,8.0,24.3,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.35,0.34,0.73,0.71,0.72,0.69,0.72,0.69,0.79,0.04
93.574,R,medium,5.0,0.7586206896551724,5.0,1.0,1.0,14.0,25.0,8.0,22.68,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.35,0.34,0.73,0.71,0.72,0.69,0.72,0.69,0.79,0.04
96.259,R,medium,6.0,0.7758620689655172,5.0,2.0,1.0,14.0,25.0,8.0,21.060000000000002,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.35,0.34,0.73,0.71,0.72,0.69,0.72,0.69,0.79,0.04
83.797,R,hard,9.0,0.7241379310344828,5.0,1.0,0.0,1.0,25.0,8.0,25.92,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
82.167,R,hard,10.0,0.7413793103448276,5.0,1.0,0.0,1.0,25.0,8.0,24.3,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
87.508,R,hard,10.0,0.7241379310344828,5.0,1.0,0.0,8.0,25.0,8.0,25.92,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
84.218,R,hard,11.0,0.7413793103448276,5.0,1.0,0.0,8.0,25.0,8.0,24.3,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
89.454,R,hard,12.0,0.7586206896551724,5.0,1.0,0.0,3.0,25.0,8.0,22.68,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
93.045,R,hard,13.0,0.7758620689655172,5.0,2.0,0.0,2.0,25.0,8.0,21.060000000000002,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
96.714,R,hard,14.0,0.7931034482758621,5.0,1.0,0.0,1.0,25.0,8.0,19.44,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.18,-0.12,0.78,0.84,0.88,0.77,0.82,0.79,0.84,0.05
84.77,R,medium,9.0,0.7241379310344828,5.0,1.0,1.0,13.0,25.0,8.0,25.92,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.41,0.37,0.75,0.73,0.74,0.68,0.71,0.71,0.8,0.06
84.192,R,medium,10.0,0.7413793103448276,5.0,1.0,1.0,13.0,25.0,8.0,24.3,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.41,0.37,0.75,0.73,0.74,0.68,0.71,0.71,0.8,0.06
86.239,R,hard,8.0,0.7241379310344828,5.0,1.0,1.0,4.0,25.0,8.0,25.92,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
85.065,R,hard,9.0,0.7413793103448276,5.0,1.0,1.0,4.0,25.0,8.0,24.3,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
84.583,R,hard,9.0,0.7241379310344828,5.0,1.0,0.0,2.0,25.0,8.0,25.92,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
83.242,R,hard,10.0,0.7413793103448276,5.0,1.0,0.0,2.0,25.0,8.0,24.3,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.12,-0.1,0.84,0.8,0.79,0.86,0.79,0.85,0.83,0.06
87.603,R,medium,1.0,0.7241379310344828,5.0,1.0,1.0,16.0,25.0,8.0,25.92,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.35,0.34,0.73,0.71,0.72,0.69,0.72,0.69,0.79,0.04
91.057,R,medium,1.0,0.7413793103448276,5.0,1.0,1.0,16.0,25.0,8.0,24.3,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.35,0.34,0.73,0.71,0.72,0.69,0.72,0.69,0.79,0.04
79.84,Q,soft,2.0,0.034482758620689655,1.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
93.246,Q,soft,6.0,0.10344827586206896,3.0,1.0,0.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
79.507,Q,soft,7.0,0.1206896551724138,3.0,1.0,0.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
78.934,Q,soft,2.0,0.1724137931034483,4.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
78.987,Q,soft,5.0,0.22413793103448276,5.0,1.0,0.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
79.084,Q,soft,3.0,0.3103448275862069,7.0,1.0,0.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
78.518,Q,soft,2.0,0.3620689655172414,8.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
80.12,Q,soft,2.0,0.034482758620689655,1.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
108.494,Q,soft,3.0,0.05172413793103448,1.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
80.289,Q,soft,4.0,0.06896551724137931,1.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
79.604,Q,soft,2.0,0.1206896551724138,2.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
79.435,Q,soft,5.0,0.1724137931034483,3.0,1.0,0.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
78.811,Q,soft,2.0,0.29310344827586204,6.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,-0.42,-0.35,0.82,0.91,0.84,0.81,0.85,0.83,0.87,0.09
80.445,Q,soft,2.0,0.034482758620689655,1.0,1.0,1.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
80.023,Q,soft,5.0,0.08620689655172414,2.0,1.0,0.0,10.0,25.0,8.0,6.03344,0.0,5.278,14.0,4.0,58.0,0.031,1.62,0.59,0.55,0.26,0.78,0.64,0.69,0.56,0.62,25.0,0.32,0.36,0.66,0.73,0.76,0.63,0.77,0.67,0.77,0.01
